inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0333,src/x86decomp/corpus/ground_truth_sources/tls.c,9f917229ae42021f4045f2f56af5ac3116987dc442e304c1b9b6b441200ba54b,240,.c,C source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Fixture or ground-truth corpus,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0333__src__x86decomp__corpus__ground_truth_sources__tls.c.md,
F0334,src/x86decomp/corpus/ground_truth_sources/unions.c,2906ac1f944da7f6020756df9f20451048f8e2ed81ed5ac6ea06554afe1c7f60,192,.c,C source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Fixture or ground-truth corpus,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0334__src__x86decomp__corpus__ground_truth_sources__unions.c.md,
F0335,src/x86decomp/corpus/ground_truth_sources/varargs.c,3326edfa00e59cd41f5409c8ef01d1d5b96c0e1a13471972a2a107725032cdbb,244,.c,C source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Fixture or ground-truth corpus,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0335__src__x86decomp__corpus__ground_truth_sources__varargs.c.md,
F0336,src/x86decomp/corpus/ground_truth_sources/vectorizable.c,4e71d283a0479bd5264da8f235bdb4f434a1b841289d9eac335c8b997be10f43,259,.c,C source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Fixture or ground-truth corpus,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0336__src__x86decomp__corpus__ground_truth_sources__vectorizable.c.md,
F0337,src/x86decomp/corpus/ground_truth_sources/virtual_inheritance.cpp,c8e83579cd4d6159e716c23270110d997349e3b1a609bf1d50c0b93a2e64d1d2,441,.cpp,C++ source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Fixture or ground-truth corpus,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0337__src__x86decomp__corpus__ground_truth_sources__virtual_inheritance.cpp.md,
F0338,src/x86decomp/cpp_recovery.py,b0802ab4d397c31942d31760a5e09f5dd1da776b17dd015b3b0a76cc5b4bb7e6,8079,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Bounded C++ relationship recovery from MSVC metadata and code patterns.,Complete-content text/source review,Audited — complete,files/F0338__src__x86decomp__cpp_recovery.py.md,Findings: DOC-001
F0339,src/x86decomp/decompme.py,3c2395a04a7b65b758a6f112c427e008039d6af15d3d0fb905840c08c711e4fc,3893,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Create local decomp.me-style function packets without uploading data.,Complete-content text/source review,Audited — complete,files/F0339__src__x86decomp__decompme.py.md,
F0340,src/x86decomp/diffing.py,ebb63927cd514f51d75d10e6719e09d37dc11a4f7921fa4fa9f271b8f129f6f8,2801,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Exact byte comparison and transparent similarity reporting.,Complete-content text/source review,Audited — complete,files/F0340__src__x86decomp__diffing.py.md,
F0341,src/x86decomp/disassembly.py,6ac452060750555a6808e2bb2a30577e519fc3d14ea4e75f92c3f2e4220fdf80,11481,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Independent Capstone-backed x86/x86-64 decoding and normalization.,Complete-content text/source review,Audited — complete,files/F0341__src__x86decomp__disassembly.py.md,Findings: DOC-001
F0342,src/x86decomp/dynamic.py,9a271b38f2231b4a7a1f37e5663ac186fbad3be2d7d03f6983ffe70185bef8ed,20581,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Bounded differential execution using Unicorn.,Complete-content text/source review,Audited — complete,files/F0342__src__x86decomp__dynamic.py.md,3 line(s) exceed 140 characters
F0343,src/x86decomp/dynamorio.py,8568a98326d91a775f2feec1847e8d3230c58253e1b015c3ee75dcb9b0d8b30d,8058,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,DynamoRIO drcov execution and text-log normalization.,Complete-content text/source review,Audited — complete,files/F0343__src__x86decomp__dynamorio.py.md,1 line(s) exceed 140 characters
F0344,src/x86decomp/errors.py,914468be6edf95c9f2bf1faef30120e8dab39930877ed1316b0992661a4591e6,814,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Typed errors used by the toolkit.,Complete-content text/source review,Audited — complete,files/F0344__src__x86decomp__errors.py.md,
F0345,src/x86decomp/evidence.py,c6f1a52e9389eb7c15ad7d633ec8682a67b117d3b3c6fab0a661ef084e7a68ac,10870,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Evidence store and strict three-independent-source claim verification.,Complete-content text/source review,Audited — complete,files/F0345__src__x86decomp__evidence.py.md,Findings: DOC-001
F0346,src/x86decomp/exe_diff.py,ef43b2127bddf1831a5aa7fade0abcabd5b4dac3b99f92a84a5381c55e0c0bc8,8073,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Executable-function versus COFF-symbol comparison for matching mode.,Complete-content text/source review,Audited — complete,files/F0346__src__x86decomp__exe_diff.py.md,Findings: DOC-001
F0347,src/x86decomp/ghidra.py,ea266fe809d4d14f1e3171b1c8884c87acc22aa98c4655c2f70907a742a1b60d,3688,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Safe command construction for Ghidra headless analysis.,Complete-content text/source review,Audited — complete,files/F0347__src__x86decomp__ghidra.py.md,
F0348,src/x86decomp/governance/__init__.py,a0483ba8e8314f9c9ba3a8387147195d183c6c7a47b067e2f6a92354f6612c00,123,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Evidence governance and convergence capabilities.,Complete-content text/source review,Audited — complete,files/F0348__src__x86decomp__governance____init__.py.md,
F0349,src/x86decomp/governance/campaigns.py,90a826ba286adc54ed7e3441b0496449be13a93646059aa16dbfaa39873f85b3,18880,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,"Campaign lifecycle control, budget accounting, branching, and next-action planning.",Complete-content text/source review,Audited — complete,files/F0349__src__x86decomp__governance__campaigns.py.md,25 line(s) exceed 140 characters | Findings: DOC-001
F0350,src/x86decomp/governance/candidates.py,2b624b7763a865419696e09db6e31f1aeb90ffe199e69fbfe1d18e5c39b3426d,15444,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,"Content-addressed store for reconstruction candidates, their files, and evaluations.",Complete-content text/source review,Audited — complete,files/F0350__src__x86decomp__governance__candidates.py.md,19 line(s) exceed 140 characters | Findings: DOC-001
F0351,src/x86decomp/governance/changesets.py,0e77e6dd57ceba75e956978b856be378e95a5705bc04185a22f47a38fc7cc269,6149,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.changesets` module.,Complete-content text/source review,Audited — complete,files/F0351__src__x86decomp__governance__changesets.py.md,10 line(s) exceed 140 characters | Findings: DOC-001
F0352,src/x86decomp/governance/cli.py,c60bde3724514111ea08dbd1bedca164ea53eb7c92dbb06d2675be191b857fb9,18668,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.cli` module.,Complete-content text/source review,Audited — complete,files/F0352__src__x86decomp__governance__cli.py.md,36 line(s) exceed 140 characters | Findings: DOC-001
F0353,src/x86decomp/governance/consensus.py,26bac1f62bf88a107e8fe46fe45ed2b43c3d26332973f5f41dff76b8fd9edb71,7607,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.consensus` module.,Complete-content text/source review,Audited — complete,files/F0353__src__x86decomp__governance__consensus.py.md,15 line(s) exceed 140 characters | Findings: DOC-001
F0354,src/x86decomp/governance/counterexamples.py,cb2a6aa83c91f65021f0072f03ee700db73c9039d7f232fa1b93b0a9393e4598,7320,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.counterexamples` module.,Complete-content text/source review,Audited — complete,files/F0354__src__x86decomp__governance__counterexamples.py.md,10 line(s) exceed 140 characters | Findings: DOC-001
F0355,src/x86decomp/governance/family.py,b3f1c7659e7b18c52a5d84fa1c1d5aebeb33df451e1a3b41630c133670c7e62d,7285,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.family` module.,Complete-content text/source review,Audited — complete,files/F0355__src__x86decomp__governance__family.py.md,14 line(s) exceed 140 characters | Findings: DOC-001
F0356,src/x86decomp/governance/hypotheses.py,480bc2da1fae71755f296a6bf062227ef11c5e1649d8cdc5d989bc60dafd859e,18968,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,"Hypothesis ledger: creation, dependencies, evidence, confidence scoring, and gating.",Complete-content text/source review,Audited — complete,files/F0356__src__x86decomp__governance__hypotheses.py.md,15 line(s) exceed 140 characters | Findings: DOC-001
F0357,src/x86decomp/governance/knowledge_graph.py,f3650b738f42a860011c51c2e24bfd31ac4d59e72643518cd65c7d975eb09e58,5822,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party source code,Provide the current runtime implementation for the `x86decomp.governance.knowledge_graph` module.,Complete-content text/source review,Audited — complete,files/F0357__src__x86decomp__governance__knowledge_graph.py.md,7 line(s) exceed 140 characters | Findings: DOC-001
